Red - 35, Green - 33, Blue - 36
Red - 129, Green - 122, Blue - 106
Red - 128, Green - 121, Blue - 105
Red - 126, Green - 119, Blue - 103
Red - 125, Green - 118, Blue - 102
Red - 124, Green - 117, Blue - 101
Red - 124, Green - 117, Blue - 101
Red - 125, Green - 118, Blue - 102
Red - 126, Green - 118, Blue - 105
Red - 126, Green - 118, Blue - 105
Red - 127, Green - 119, Blue - 106
Red - 127, Green - 119, Blue - 106
Red - 126, Green - 118, Blue - 105
Red - 125, Green - 117, Blue - 104
Red - 124, Green - 116, Blue - 103
Red - 124, Green - 116, Blue - 105
Red - 125, Green - 117, Blue - 104
Red - 119, Green - 112, Blue - 94
Red - 123, Green - 116, Blue - 97
Red - 126, Green - 119, Blue - 101
Red - 128, Green - 121, Blue - 103
Red - 128, Green - 121, Blue - 103
Red - 126, Green - 119, Blue - 101
Red - 124, Green - 117, Blue - 99
Red - 123, Green - 116, Blue - 98
Red - 125, Green - 118, Blue - 102
Red - 124, Green - 117, Blue - 101
Red - 123, Green - 116, Blue - 100
Red - 122, Green - 115, Blue - 99
Red - 123, Green - 115, Blue - 102
Red - 122, Green - 114, Blue - 101
Red - 121, Green - 113, Blue - 100
Red - 119, Green - 111, Blue - 98
Red - 123, Green - 113, Blue - 101
Red - 123, Green - 113, Blue - 101
Red - 123, Green - 113, Blue - 101
Red - 122, Green - 112, Blue - 100
Red - 121, Green - 111, Blue - 99
Red - 119, Green - 109, Blue - 97
Red - 118, Green - 110, Blue - 97
Red - 119, Green - 111, Blue - 98
Red - 115, Green - 107, Blue - 96
Red - 123, Green - 115, Blue - 104
Red - 115, Green - 107, Blue - 96
Red - 113, Green - 105, Blue - 94
Red - 113, Green - 105, Blue - 92
Red - 115, Green - 107, Blue - 94
Red - 115, Green - 107, Blue - 94
Red - 114, Green - 106, Blue - 93
Red - 114, Green - 107, Blue - 91
Red - 115, Green - 108, Blue - 92
Red - 114, Green - 106, Blue - 93
Red - 118, Green - 110, Blue - 97
Red - 110, Green - 102, Blue - 91
Red - 115, Green - 107, Blue - 96
Red - 122, Green - 113, Blue - 104
Red - 114, Green - 105, Blue - 96
Red - 113, Green - 104, Blue - 95
Red - 116, Green - 107, Blue - 98
Red - 111, Green - 105, Blue - 93
Red - 111, Green - 105, Blue - 93
Red - 112, Green - 106, Blue - 94
Red - 114, Green - 108, Blue - 96
Red - 115, Green - 109, Blue - 97
Red - 116, Green - 110, Blue - 98
Red - 116, Green - 110, Blue - 98
Red - 117, Green - 111, Blue - 99
Red - 109, Green - 103, Blue - 91
Red - 112, Green - 106, Blue - 94
Red - 114, Green - 108, Blue - 96
Red - 114, Green - 108, Blue - 96
Red - 114, Green - 108, Blue - 96
Red - 115, Green - 109, Blue - 97
Red - 115, Green - 109, Blue - 97
Red - 114, Green - 108, Blue - 96
Red - 117, Green - 109, Blue - 98
Red - 117, Green - 109, Blue - 98
Red - 116, Green - 108, Blue - 97
Red - 115, Green - 107, Blue - 96
Red - 113, Green - 105, Blue - 94
Red - 113, Green - 105, Blue - 94
Red - 114, Green - 106, Blue - 95
Red - 115, Green - 107, Blue - 96
Red - 118, Green - 110, Blue - 99
Red - 118, Green - 110, Blue - 99
Red - 118, Green - 110, Blue - 99
Red - 118, Green - 110, Blue - 99
Red - 117, Green - 109, Blue - 98
Red - 116, Green - 108, Blue - 97
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 105, Blue - 95
Red - 120, Green - 107, Blue - 98
Red - 120, Green - 107, Blue - 98
Red - 124, Green - 112, Blue - 100
Red - 125, Green - 115, Blue - 103
Red - 120, Green - 112, Blue - 99
Red - 115, Green - 108, Blue - 92
Red - 121, Green - 115, Blue - 101
Red - 132, Green - 126, Blue - 112
Red - 141, Green - 137, Blue - 125
Red - 53, Green - 51, Blue - 39
Red - 1, Green - 1, Blue - 0
Red - 0, Green - 1, Blue - 0
Red - 14, Green - 14, Blue - 12
Red - 13, Green - 13, Blue - 13
Red - 1, Green - 1, Blue - 3
Red - 1, Green - 3, Blue - 2
Red - 77, Green - 78, Blue - 73
Red - 113, Green - 114, Blue - 108
Red - 115, Green - 116, Blue - 108
Red - 36, Green - 36, Blue - 26
Red - 5, Green - 3, Blue - 0
Red - 81, Green - 78, Blue - 63
Red - 128, Green - 121, Blue - 105
Red - 184, Green - 175, Blue - 158
Red - 190, Green - 182, Blue - 163
Red - 226, Green - 215, Blue - 197
Red - 146, Green - 133, Blue - 116
Red - 11, Green - 0, Blue - 0
Red - 33, Green - 20, Blue - 4
Red - 88, Green - 75, Blue - 59
Red - 199, Green - 185, Blue - 172
Red - 204, Green - 192, Blue - 178
Red - 183, Green - 173, Blue - 161
Red - 123, Green - 115, Blue - 102
Red - 127, Green - 119, Blue - 108
Red - 148, Green - 142, Blue - 130
Red - 147, Green - 143, Blue - 132
Red - 138, Green - 136, Blue - 124
Red - 139, Green - 139, Blue - 131
Red - 133, Green - 133, Blue - 125
Red - 147, Green - 148, Blue - 142
Red - 153, Green - 154, Blue - 148
Red - 160, Green - 161, Blue - 155
Red - 162, Green - 163, Blue - 157
Red - 164, Green - 164, Blue - 156
Red - 172, Green - 172, Blue - 164
Red - 176, Green - 176, Blue - 168
Red - 170, Green - 170, Blue - 162
Red - 173, Green - 172, Blue - 167
Red - 180, Green - 179, Blue - 174
Red - 176, Green - 173, Blue - 166
Red - 184, Green - 180, Blue - 169
Red - 176, Green - 170, Blue - 158
Red - 176, Green - 170, Blue - 158
Red - 179, Green - 175, Blue - 163
Red - 184, Green - 182, Blue - 170
Red - 172, Green - 169, Blue - 160
Red - 136, Green - 136, Blue - 128
Red - 97, Green - 98, Blue - 92
Red - 100, Green - 101, Blue - 96
Red - 101, Green - 100, Blue - 96
Red - 17, Green - 13, Blue - 10
Red - 121, Green - 116, Blue - 112
Red - 78, Green - 73, Blue - 69
Red - 14, Green - 10, Blue - 9
Red - 34, Green - 32, Blue - 33
Red - 72, Green - 71, Blue - 69
Red - 102, Green - 101, Blue - 97
Red - 145, Green - 146, Blue - 141
Red - 157, Green - 158, Blue - 152
Red - 154, Green - 155, Blue - 147
Red - 169, Green - 171, Blue - 160
Red - 165, Green - 165, Blue - 153
Red - 168, Green - 168, Blue - 156
Red - 170, Green - 168, Blue - 155
Red - 168, Green - 166, Blue - 153
Red - 170, Green - 167, Blue - 152
Red - 176, Green - 173, Blue - 158
Red - 185, Green - 179, Blue - 165
Red - 190, Green - 184, Blue - 170
Red - 199, Green - 193, Blue - 179
Red - 202, Green - 196, Blue - 182
Red - 203, Green - 195, Blue - 182
Red - 203, Green - 195, Blue - 182
Red - 208, Green - 199, Blue - 184
Red - 207, Green - 198, Blue - 183
Red - 210, Green - 198, Blue - 184
Red - 218, Green - 206, Blue - 192
Red - 221, Green - 209, Blue - 195
Red - 223, Green - 211, Blue - 197
Red - 227, Green - 215, Blue - 201
Red - 230, Green - 218, Blue - 204
Red - 228, Green - 218, Blue - 206
Red - 227, Green - 217, Blue - 205
Red - 231, Green - 221, Blue - 209
Red - 237, Green - 225, Blue - 213
Red - 235, Green - 222, Blue - 206
Red - 238, Green - 222, Blue - 207
Red - 229, Green - 216, Blue - 200
Red - 224, Green - 211, Blue - 195
Red - 222, Green - 209, Blue - 193
Red - 224, Green - 211, Blue - 195
Red - 187, Green - 174, Blue - 158
Red - 119, Green - 106, Blue - 90
Red - 128, Green - 115, Blue - 99
Red - 129, Green - 116, Blue - 100
Red - 128, Green - 116, Blue - 100
Red - 128, Green - 116, Blue - 100
Red - 130, Green - 118, Blue - 102
Red - 131, Green - 119, Blue - 103
Red - 128, Green - 116, Blue - 100
Red - 124, Green - 112, Blue - 96
Red - 122, Green - 114, Blue - 95
Red - 122, Green - 114, Blue - 95
Red - 123, Green - 114, Blue - 97
Red - 123, Green - 114, Blue - 97
Red - 123, Green - 114, Blue - 99
Red - 122, Green - 113, Blue - 98
Red - 121, Green - 112, Blue - 97
Red - 120, Green - 111, Blue - 96
Red - 122, Green - 113, Blue - 98
Red - 121, Green - 112, Blue - 97
Red - 120, Green - 111, Blue - 96
Red - 120, Green - 111, Blue - 96
Red - 120, Green - 111, Blue - 94
Red - 122, Green - 113, Blue - 96
Red - 123, Green - 115, Blue - 96
Red - 124, Green - 116, Blue - 97
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 125, Green - 113, Blue - 97
Red - 125, Green - 113, Blue - 97
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 127, Green - 115, Blue - 99
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 125, Green - 116, Blue - 99
Red - 124, Green - 115, Blue - 98
Red - 124, Green - 115, Blue - 98
Red - 124, Green - 115, Blue - 98
Red - 125, Green - 116, Blue - 99
Red - 126, Green - 117, Blue - 100
Red - 125, Green - 116, Blue - 99
Red - 125, Green - 116, Blue - 99
Red - 124, Green - 115, Blue - 98
Red - 125, Green - 116, Blue - 99
Red - 126, Green - 117, Blue - 100
Red - 126, Green - 117, Blue - 100
Red - 127, Green - 118, Blue - 101
Red - 126, Green - 117, Blue - 100
Red - 126, Green - 117, Blue - 100
Red - 125, Green - 116, Blue - 99
Red - 126, Green - 119, Blue - 101
Red - 126, Green - 119, Blue - 101
Red - 125, Green - 118, Blue - 100
Red - 125, Green - 118, Blue - 100
Red - 125, Green - 118, Blue - 100
Red - 125, Green - 118, Blue - 100
Red - 125, Green - 118, Blue - 100
Red - 126, Green - 119, Blue - 103
Red - 121, Green - 114, Blue - 98
Red - 123, Green - 116, Blue - 100
Red - 125, Green - 118, Blue - 102
Red - 124, Green - 117, Blue - 101
Red - 123, Green - 116, Blue - 100
Red - 122, Green - 115, Blue - 99
Red - 122, Green - 114, Blue - 101
Red - 124, Green - 117, Blue - 101
Red - 127, Green - 120, Blue - 102
Red - 126, Green - 119, Blue - 101
Red - 124, Green - 117, Blue - 99
Red - 121, Green - 114, Blue - 96
Red - 119, Green - 112, Blue - 96
Red - 118, Green - 111, Blue - 95
Red - 119, Green - 112, Blue - 96
Red - 121, Green - 114, Blue - 98
Red - 118, Green - 111, Blue - 95
Red - 121, Green - 114, Blue - 98
Red - 119, Green - 111, Blue - 98
Red - 116, Green - 108, Blue - 95
Red - 120, Green - 112, Blue - 99
Red - 122, Green - 114, Blue - 101
Red - 123, Green - 115, Blue - 102
Red - 127, Green - 119, Blue - 106
Red - 122, Green - 113, Blue - 98
Red - 123, Green - 114, Blue - 99
Red - 124, Green - 115, Blue - 100
Red - 122, Green - 113, Blue - 98
Red - 118, Green - 110, Blue - 97
Red - 117, Green - 109, Blue - 96
Red - 118, Green - 110, Blue - 97
Red - 121, Green - 113, Blue - 100
Red - 126, Green - 118, Blue - 105
Red - 104, Green - 96, Blue - 83
Red - 114, Green - 106, Blue - 95
Red - 113, Green - 105, Blue - 94
Red - 113, Green - 105, Blue - 92
Red - 115, Green - 107, Blue - 94
Red - 115, Green - 107, Blue - 94
Red - 114, Green - 106, Blue - 93
Red - 114, Green - 107, Blue - 91
Red - 115, Green - 108, Blue - 92
Red - 113, Green - 105, Blue - 92
Red - 111, Green - 103, Blue - 90
Red - 117, Green - 109, Blue - 98
Red - 119, Green - 111, Blue - 100
Red - 101, Green - 92, Blue - 83
Red - 104, Green - 95, Blue - 86
Red - 129, Green - 120, Blue - 111
Red - 127, Green - 118, Blue - 109
Red - 133, Green - 127, Blue - 115
Red - 130, Green - 124, Blue - 112
Red - 125, Green - 119, Blue - 107
Red - 120, Green - 114, Blue - 102
Red - 115, Green - 109, Blue - 97
Red - 113, Green - 107, Blue - 95
Red - 111, Green - 105, Blue - 93
Red - 111, Green - 105, Blue - 93
Red - 112, Green - 106, Blue - 94
Red - 115, Green - 109, Blue - 97
Red - 114, Green - 108, Blue - 96
Red - 110, Green - 104, Blue - 92
Red - 109, Green - 103, Blue - 91
Red - 114, Green - 108, Blue - 96
Red - 117, Green - 111, Blue - 99
Red - 115, Green - 109, Blue - 97
Red - 116, Green - 108, Blue - 97
Red - 117, Green - 109, Blue - 98
Red - 119, Green - 111, Blue - 100
Red - 119, Green - 111, Blue - 100
Red - 117, Green - 109, Blue - 98
Red - 116, Green - 108, Blue - 97
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 107, Blue - 96
Red - 114, Green - 106, Blue - 95
Red - 114, Green - 106, Blue - 95
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 107, Blue - 96
Red - 115, Green - 107, Blue - 96
Red - 119, Green - 109, Blue - 99
Red - 119, Green - 106, Blue - 97
Red - 118, Green - 108, Blue - 96
Red - 121, Green - 111, Blue - 99
Red - 120, Green - 113, Blue - 97
Red - 117, Green - 110, Blue - 94
Red - 115, Green - 109, Blue - 95
Red - 117, Green - 111, Blue - 97
Red - 120, Green - 114, Blue - 102
Red - 144, Green - 140, Blue - 128
Red - 150, Green - 147, Blue - 138
Red - 37, Green - 37, Blue - 29
Red - 1, Green - 0, Blue - 0
Red - 1, Green - 0, Blue - 0
Red - 1, Green - 0, Blue - 0
Red - 3, Green - 2, Blue - 0
Red - 41, Green - 40, Blue - 35
Red - 137, Green - 137, Blue - 129
Red - 124, Green - 124, Blue - 114
Red - 27, Green - 25, Blue - 13
Red - 6, Green - 2, Blue - 0
Red - 55, Green - 49, Blue - 33
Red - 97, Green - 90, Blue - 74
Red - 166, Green - 157, Blue - 140
Red - 185, Green - 174, Blue - 156
Red - 197, Green - 186, Blue - 168
Red - 200, Green - 187, Blue - 170
Red - 13, Green - 0, Blue - 0
Red - 11, Green - 0, Blue - 0
Red - 38, Green - 25, Blue - 9
Red - 107, Green - 93, Blue - 80
Red - 148, Green - 136, Blue - 122
Red - 70, Green - 60, Blue - 48
Red - 72, Green - 66, Blue - 54
Red - 133, Green - 127, Blue - 115
Red - 140, Green - 136, Blue - 125
Red - 136, Green - 134, Blue - 122
Red - 133, Green - 130, Blue - 121
Red - 145, Green - 145, Blue - 137
Red - 136, Green - 136, Blue - 128
Red - 145, Green - 146, Blue - 140
Red - 150, Green - 151, Blue - 145
Red - 159, Green - 160, Blue - 154
Red - 162, Green - 163, Blue - 157
Red - 163, Green - 163, Blue - 155
Red - 168, Green - 168, Blue - 160
Red - 173, Green - 173, Blue - 165
Red - 169, Green - 168, Blue - 163
Red - 173, Green - 174, Blue - 169
Red - 182, Green - 181, Blue - 176
Red - 177, Green - 174, Blue - 167
Red - 182, Green - 178, Blue - 167
Red - 174, Green - 167, Blue - 157
Red - 175, Green - 169, Blue - 157
Red - 178, Green - 174, Blue - 162
Red - 183, Green - 181, Blue - 169
Red - 169, Green - 166, Blue - 157
Red - 129, Green - 129, Blue - 121
Red - 97, Green - 98, Blue - 93
Red - 101, Green - 102, Blue - 97
Red - 98, Green - 97, Blue - 93
Red - 13, Green - 10, Blue - 5
Red - 102, Green - 97, Blue - 91
Red - 166, Green - 161, Blue - 157
Red - 3, Green - 0, Blue - 0
Red - 13, Green - 12, Blue - 10
Red - 58, Green - 57, Blue - 55
Red - 96, Green - 95, Blue - 91
Red - 149, Green - 150, Blue - 144
Red - 148, Green - 149, Blue - 143
Red - 145, Green - 146, Blue - 138
Red - 160, Green - 161, Blue - 153
Red - 159, Green - 159, Blue - 149
Red - 162, Green - 162, Blue - 150
Red - 165, Green - 163, Blue - 151
Red - 165, Green - 163, Blue - 150
Red - 169, Green - 165, Blue - 153
Red - 175, Green - 172, Blue - 157
Red - 183, Green - 177, Blue - 163
Red - 186, Green - 180, Blue - 166
Red - 193, Green - 187, Blue - 173
Red - 198, Green - 192, Blue - 178
Red - 202, Green - 194, Blue - 181
Red - 203, Green - 195, Blue - 182
Red - 205, Green - 196, Blue - 181
Red - 206, Green - 197, Blue - 182
Red - 210, Green - 198, Blue - 184
Red - 214, Green - 202, Blue - 188
Red - 217, Green - 205, Blue - 191
Red - 222, Green - 210, Blue - 196
Red - 227, Green - 215, Blue - 201
Red - 229, Green - 217, Blue - 203
Red - 226, Green - 216, Blue - 204
Red - 226, Green - 216, Blue - 204
Red - 231, Green - 221, Blue - 209
Red - 238, Green - 226, Blue - 214
Red - 236, Green - 222, Blue - 209
Red - 239, Green - 223, Blue - 208
Red - 232, Green - 218, Blue - 205
Red - 225, Green - 212, Blue - 196
Red - 225, Green - 212, Blue - 196
Red - 224, Green - 211, Blue - 195
Red - 206, Green - 193, Blue - 177
Red - 125, Green - 112, Blue - 96
Red - 122, Green - 109, Blue - 93
Red - 126, Green - 113, Blue - 97
Red - 128, Green - 116, Blue - 100
Red - 128, Green - 116, Blue - 100
Red - 128, Green - 116, Blue - 100
Red - 129, Green - 117, Blue - 101
Red - 128, Green - 116, Blue - 100
Red - 126, Green - 114, Blue - 98
Red - 123, Green - 115, Blue - 96
Red - 122, Green - 114, Blue - 95
Red - 122, Green - 113, Blue - 96
Red - 123, Green - 114, Blue - 97
Red - 123, Green - 114, Blue - 99
Red - 122, Green - 113, Blue - 98
Red - 121, Green - 112, Blue - 97
Red - 120, Green - 111, Blue - 96
Red - 121, Green - 112, Blue - 97
Red - 121, Green - 112, Blue - 97
Red - 120, Green - 111, Blue - 96
Red - 120, Green - 111, Blue - 96
Red - 120, Green - 111, Blue - 94
Red - 121, Green - 112, Blue - 95
Red - 123, Green - 115, Blue - 96
Red - 123, Green - 115, Blue - 96
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 127, Green - 115, Blue - 99
Red - 125, Green - 113, Blue - 97
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 126, Green - 114, Blue - 98
Red - 124, Green - 115, Blue - 98
Red - 124, Green - 115, Blue - 98
Red - 123, Green - 114, Blue - 97
Red - 124, Green - 115, Blue - 98
Red - 125, Green - 116, Blue - 99
Red - 125, Green - 116, Blue - 99
Red - 125, Green - 116, Blue - 99
Red - 124, Green - 115, Blue - 98
Red - 124, Green - 115, Blue - 98
Red - 124, Green - 115, Blue - 98
Red - 125, Green - 116, Blue - 99
Red - 126, Green - 117, Blue - 100
Red - 127, Green - 118, Blue - 101
Red - 126, Green - 117, Blue - 100
Red - 126, Green - 117, Blue - 100
Red - 125, Green - 116, Blue - 99
Red - 122, Green - 115, Blue - 97
Red - 124, Green - 117, Blue - 99
Red - 125, Green - 118, Blue - 100
Red - 127, Green - 120, Blue - 102
Red - 127, Green - 120, Blue - 102
Red - 125, Green - 118, Blue - 100
Red - 124, Green - 117, Blue - 99
Red - 122, Green - 115, Blue - 97
Red - 124, Green - 117, Blue - 101
Red - 125, Green - 118, Blue - 102
Red - 126, Green - 119, Blue - 103
Red - 126, Green - 119, Blue - 103
Red - 125, Green - 118, Blue - 102
Red - 123, Green - 116, Blue - 100
Red - 121, Green - 114, Blue - 98
Red - 120, Green - 113, Blue - 97
Red - 117, Green - 110, Blue - 92
Red - 119, Green - 112, Blue - 94
Red - 122, Green - 115, Blue - 97
Red - 124, Green - 117, Blue - 99
Red - 125, Green - 118, Blue - 102
Red - 125, Green - 118, Blue - 102
Red - 124, Green - 117, Blue - 101
Red - 124, Green - 117, Blue - 101
Red - 116, Green - 109, Blue - 93
Red - 123, Green - 116, Blue - 100
Red - 124, Green - 116, Blue - 103
Red - 121, Green - 113, Blue - 100
Red - 122, Green - 114, Blue - 101
Red - 120, Green - 112, Blue - 99
Red - 119, Green - 111, Blue - 98
Red - 126, Green - 118, Blue - 105
Red - 121, Green - 112, Blue - 97
Red - 123, Green - 114, Blue - 99
Red - 123, Green - 114, Blue - 99
Red - 120, Green - 111, Blue - 96
Red - 116, Green - 108, Blue - 95
Red - 115, Green - 107, Blue - 94
Red - 118, Green - 110, Blue - 97
Red - 122, Green - 114, Blue - 101
Red - 89, Green - 81, Blue - 68
Red - 52, Green - 44, Blue - 31
Red - 114, Green - 106, Blue - 95
Red - 113, Green - 105, Blue - 94
Red - 113, Green - 105, Blue - 92
Red - 115, Green - 107, Blue - 94
Red - 115, Green - 107, Blue - 94
Red - 114, Green - 106, Blue - 93
Red - 114, Green - 107, Blue - 91
Red - 115, Green - 108, Blue - 92
Red - 118, Green - 110, Blue - 97
Red - 112, Green - 104, Blue - 91
Red - 119, Green - 111, Blue - 100
Red - 120, Green - 112, Blue - 101
Red - 86, Green - 77, Blue - 68
Red - 67, Green - 58, Blue - 49
Red - 81, Green - 72, Blue - 63
Red - 83, Green - 74, Blue - 65
Red - 72, Green - 65, Blue - 55
Red - 83, Green - 76, Blue - 66
Red - 100, Green - 93, Blue - 83
Red - 117, Green - 110, Blue - 100
Red - 128, Green - 121, Blue - 111
Red - 133, Green - 126, Blue - 116
Red - 133, Green - 126, Blue - 116
Red - 131, Green - 124, Blue - 114
Red - 109, Green - 102, Blue - 92
Red - 114, Green - 107, Blue - 97
Red - 115, Green - 108, Blue - 98
Red - 113, Green - 106, Blue - 96
Red - 113, Green - 106, Blue - 96
Red - 116, Green - 109, Blue - 99
Red - 117, Green - 110, Blue - 100
Red - 114, Green - 107, Blue - 97
Red - 113, Green - 105, Blue - 94
Red - 113, Green - 105, Blue - 94
Red - 114, Green - 106, Blue - 95
Red - 114, Green - 106, Blue - 95
Red - 114, Green - 106, Blue - 95
Red - 114, Green - 106, Blue - 95
Red - 114, Green - 106, Blue - 95
